"account.length","area.code","international.plan","voice.mail.plan","number.vmail.messages","total.day.minutes","total.day.calls","total.eve.minutes","total.eve.calls","total.night.minutes","total.night.calls","total.intl.minutes","total.intl.calls","number.customer.service.calls","Status","avg.minute.day","avg.minute.eve","avg.minute.night","avg.minute.intl"
135,415,"no","no",0,190.9,44,161.4,109,231.9,100,8.4,2,1,"False",4.33863636363636,1.48073394495413,2.319,4.2
189,415,"no","no",0,227.8,124,169.5,112,201.1,91,5.6,4,3,"False",1.83709677419355,1.51339285714286,2.20989010989011,1.4
142,415,"no","no",0,145.4,93,209.1,98,214,96,10.9,1,1,"False",1.56344086021505,2.13367346938776,2.22916666666667,10.9
85,408,"no","no",0,142.7,82,179.1,106,141.4,88,5,8,3,"False",1.74024390243902,1.68962264150943,1.60681818181818,0.625
68,510,"no","no",0,226.7,94,168.4,129,188.7,117,10.2,1,0,"False",2.41170212765957,1.30542635658915,1.61282051282051,10.2
45,510,"no","no",0,155.7,110,260.3,103,192.2,98,11,1,1,"False",1.41545454545455,2.52718446601942,1.96122448979592,11
243,510,"no","no",0,95.5,92,163.7,63,264.2,118,6.6,6,2,"False",1.03804347826087,2.5984126984127,2.23898305084746,1.1
147,510,"no","no",0,209.4,104,132.5,78,149.4,123,11.3,3,2,"False",2.01346153846154,1.69871794871795,1.21463414634146,3.76666666666667
71,415,"no","no",0,207,112,173.8,96,178.4,61,12.1,3,1,"False",1.84821428571429,1.81041666666667,2.92459016393443,4.03333333333333
94,408,"no","no",0,174,85,241.1,114,207.8,94,7.9,1,1,"False",2.04705882352941,2.11491228070175,2.21063829787234,7.9
119,510,"no","no",0,190.4,74,215.6,113,161.2,111,10,1,2,"False",2.57297297297297,1.90796460176991,1.45225225225225,10
27,510,"no","no",0,232.1,81,210.8,101,165.4,87,15,6,5,"False",2.86543209876543,2.08712871287129,1.90114942528736,2.5
104,415,"no","yes",23,280.2,136,220.5,92,136.9,102,13.3,3,4,"False",2.06029411764706,2.39673913043478,1.3421568627451,4.43333333333333
111,415,"no","yes",35,161.2,142,159.1,104,167.9,98,14.7,5,1,"False",1.13521126760563,1.52980769230769,1.71326530612245,2.94
47,415,"no","yes",30,196.6,93,241.4,140,226,118,12.9,4,2,"False",2.11397849462366,1.72428571428571,1.91525423728814,3.225
139,415,"no","no",0,211.1,103,206.9,108,193.9,70,5.6,4,0,"False",2.0495145631068,1.91574074074074,2.77,1.4
70,408,"no","no",0,156.6,82,193.1,112,179.8,108,12.6,1,1,"False",1.90975609756098,1.72410714285714,1.66481481481481,12.6
42,415,"no","no",0,251.1,81,178.3,106,184.6,90,12.7,5,0,"False",3.1,1.68207547169811,2.05111111111111,2.54
55,408,"no","no",0,285.7,124,230.9,106,230.7,140,14.8,7,0,"True",2.30403225806452,2.17830188679245,1.64785714285714,2.11428571428571
45,415,"no","yes",18,168,127,155.5,76,152.7,127,11.8,5,0,"False",1.32283464566929,2.04605263157895,1.20236220472441,2.36
60,415,"no","no",0,197,130,219.2,105,102.8,113,12.6,4,1,"False",1.51538461538462,2.08761904761905,0.909734513274336,3.15
87,415,"no","no",0,238,97,164.5,97,282.5,132,10.6,6,2,"False",2.45360824742268,1.69587628865979,2.14015151515152,1.76666666666667
82,408,"no","no",0,207,90,232.9,83,172.4,108,9.1,8,3,"False",2.3,2.80602409638554,1.5962962962963,1.1375
105,510,"yes","yes",28,156.1,89,107.1,114,167.7,95,14.7,3,0,"True",1.75393258426966,0.939473684210526,1.76526315789474,4.9
107,415,"no","yes",38,204.2,57,205.9,92,286.5,80,8.3,4,0,"False",3.58245614035088,2.23804347826087,3.58125,2.075
67,415,"no","no",0,109.1,117,217.4,124,188.4,141,12.8,6,0,"False",0.932478632478632,1.75322580645161,1.33617021276596,2.13333333333333
74,415,"no","yes",25,234.4,113,265.9,82,241.4,77,13.7,4,0,"False",2.07433628318584,3.24268292682927,3.13506493506494,3.425
60,510,"no","no",0,203.7,95,212.6,122,177.1,103,7.9,1,3,"False",2.14421052631579,1.74262295081967,1.71941747572816,7.9
155,408,"yes","no",0,250.8,146,152.5,105,148.1,104,10,5,2,"False",1.71780821917808,1.45238095238095,1.42403846153846,2
64,408,"no","no",0,124.1,117,192.8,108,162.9,84,6.4,5,3,"False",1.06068376068376,1.78518518518519,1.93928571428571,1.28
64,510,"no","no",0,216.9,78,211,115,179.8,116,11.4,5,3,"False",2.78076923076923,1.83478260869565,1.55,2.28
131,415,"no","yes",25,192.7,85,225.9,105,254.2,59,10.9,6,2,"False",2.26705882352941,2.15142857142857,4.30847457627119,1.81666666666667
116,415,"no","yes",35,182.8,122,212.7,119,193.8,103,11,2,1,"False",1.4983606557377,1.78739495798319,1.88155339805825,5.5
147,415,"yes","no",0,225.2,111,184.9,98,143.2,146,9.9,1,0,"True",2.02882882882883,1.88673469387755,0.980821917808219,9.9
126,415,"no","no",0,226.2,88,140.3,114,208.9,110,6.4,2,0,"False",2.57045454545455,1.23070175438597,1.89909090909091,3.2
37,510,"no","yes",33,225.7,133,223.9,115,192.7,131,11.2,5,3,"False",1.69699248120301,1.94695652173913,1.47099236641221,2.24
86,510,"no","yes",39,261.2,122,214.2,101,154.9,101,12.7,5,2,"False",2.14098360655738,2.12079207920792,1.53366336633663,2.54
135,415,"no","no",0,191.7,125,284.2,100,211.7,87,12.5,2,0,"False",1.5336,2.842,2.43333333333333,6.25
86,510,"yes","no",0,162.4,131,167,102,128.9,118,11.4,2,2,"True",1.23969465648855,1.63725490196078,1.09237288135593,5.7
56,408,"no","no",0,221.9,112,278.2,122,288.1,85,7.1,5,0,"True",1.98125,2.28032786885246,3.38941176470588,1.42
83,510,"no","no",0,227.9,78,207.5,115,211.7,100,12.1,5,1,"False",2.92179487179487,1.80434782608696,2.117,2.42
103,415,"no","yes",37,153.5,78,241.9,108,244.7,110,10.6,3,1,"False",1.96794871794872,2.23981481481481,2.22454545454545,3.53333333333333
107,510,"yes","no",0,234.1,91,163.1,105,282.5,100,10,3,1,"False",2.57252747252747,1.55333333333333,2.825,3.33333333333333
60,415,"no","yes",20,118.3,113,253.8,97,172.8,78,9.4,4,1,"False",1.04690265486726,2.61649484536082,2.21538461538462,2.35
62,415,"yes","no",0,180.9,121,134.3,107,179.3,74,8.6,2,2,"True",1.49504132231405,1.25514018691589,2.42297297297297,4.3
76,415,"no","no",0,168.4,74,161,83,147.4,117,8,4,1,"False",2.27567567567568,1.93975903614458,1.25982905982906,2
65,408,"yes","no",0,54.8,74,239.8,93,214.4,91,13.4,5,1,"True",0.740540540540541,2.57849462365591,2.35604395604396,2.68
109,415,"yes","yes",36,244.2,147,199.7,65,144.4,109,15.4,3,2,"True",1.66122448979592,3.07230769230769,1.32477064220183,5.13333333333333
25,415,"no","no",0,134.3,98,202.3,109,195.9,100,12.6,5,2,"False",1.37040816326531,1.85596330275229,1.959,2.52
78,408,"no","no",0,162.3,116,192.4,86,240.6,100,10.1,3,2,"False",1.39913793103448,2.23720930232558,2.406,3.36666666666667
120,415,"no","yes",23,221.9,114,254.7,84,250.5,117,7.2,5,2,"False",1.94649122807018,3.03214285714286,2.14102564102564,1.44
55,510,"no","yes",45,130.5,114,208.4,94,141.6,114,11,5,4,"True",1.14473684210526,2.21702127659574,1.24210526315789,2.2
123,408,"no","yes",28,124.7,105,250.4,78,216.4,128,7.8,8,1,"False",1.18761904761905,3.21025641025641,1.690625,0.975
85,408,"no","yes",21,219.3,132,218.2,105,267.6,95,15.7,2,2,"False",1.66136363636364,2.07809523809524,2.81684210526316,7.85
68,408,"yes","no",0,148.5,126,219.4,125,198.5,121,14.5,7,1,"True",1.17857142857143,1.7552,1.6404958677686,2.07142857142857
177,408,"no","no",0,189.5,99,176.3,117,225.9,112,14.2,2,1,"False",1.91414141414141,1.50683760683761,2.01696428571429,7.1
128,510,"no","no",0,268.1,95,120.5,126,220.8,121,14.4,6,2,"False",2.8221052631579,0.956349206349206,1.82479338842975,2.4
134,408,"no","no",0,177.1,120,218.1,123,183.8,93,12.7,5,3,"False",1.47583333333333,1.77317073170732,1.97634408602151,2.54
89,510,"no","no",0,86,105,215.5,102,185.7,83,8.2,3,3,"False",0.819047619047619,2.11274509803922,2.23734939759036,2.73333333333333
141,415,"no","no",0,215.8,79,112.7,85,221.8,109,5.6,4,2,"False",2.73164556962025,1.32588235294118,2.0348623853211,1.4
67,415,"no","yes",41,174.7,86,160.6,93,155.3,108,13.4,1,0,"False",2.03139534883721,1.72688172043011,1.43796296296296,13.4
116,510,"no","no",0,179,81,200,116,168.6,74,15.8,7,1,"False",2.20987654320988,1.72413793103448,2.27837837837838,2.25714285714286
131,408,"no","no",0,197,79,201,114,151.2,111,11.6,5,1,"False",2.49367088607595,1.76315789473684,1.36216216216216,2.32
122,415,"no","no",0,119.3,93,223.9,103,211.9,122,8.7,4,2,"False",1.28279569892473,2.17378640776699,1.73688524590164,2.175
30,408,"no","no",0,137.6,108,162,80,187.7,126,5.8,10,3,"False",1.27407407407407,2.025,1.48968253968254,0.58
107,408,"no","no",0,134,104,174.5,94,311.1,79,7.3,3,3,"False",1.28846153846154,1.8563829787234,3.9379746835443,2.43333333333333
90,415,"no","no",0,179.1,71,190.6,81,127.7,91,10.6,7,3,"False",2.52253521126761,2.35308641975309,1.4032967032967,1.51428571428571
112,510,"no","no",0,206.2,122,164.5,94,140.3,101,12.6,7,3,"False",1.69016393442623,1.75,1.38910891089109,1.8
32,415,"yes","no",0,265.5,75,119.7,77,169.9,128,14.8,6,2,"True",3.54,1.55454545454545,1.32734375,2.46666666666667
49,510,"no","no",0,119.3,117,215.1,109,178.7,90,11.1,1,1,"False",1.01965811965812,1.97339449541284,1.98555555555556,11.1
89,415,"no","no",0,213,63,176.6,71,262.6,126,9.1,1,1,"True",3.38095238095238,2.48732394366197,2.08412698412698,9.1
61,415,"no","yes",20,254.4,133,161.7,96,251.4,91,10.5,4,0,"False",1.91278195488722,1.684375,2.76263736263736,2.625
106,408,"no","no",0,186.2,97,257.7,89,164.3,106,11,4,2,"False",1.91958762886598,2.89550561797753,1.55,2.75
90,415,"no","yes",30,168.2,103,220.9,75,224.3,105,8.2,2,0,"False",1.63300970873786,2.94533333333333,2.13619047619048,4.1
87,415,"no","yes",28,202.7,124,248.9,98,184.7,50,14.7,6,1,"False",1.63467741935484,2.53979591836735,3.694,2.45
97,510,"yes","no",0,145,103,294.3,93,239.8,120,11,2,4,"True",1.40776699029126,3.16451612903226,1.99833333333333,5.5
179,415,"yes","yes",38,220.1,78,234.3,71,237.3,85,10.1,4,4,"False",2.82179487179487,3.3,2.79176470588235,2.525
63,408,"no","yes",25,190,137,116.6,76,141.5,110,12.2,2,1,"False",1.38686131386861,1.53421052631579,1.28636363636364,6.1
68,415,"no","no",0,134.6,73,206.8,117,138.4,104,9.4,2,2,"False",1.84383561643836,1.76752136752137,1.33076923076923,4.7
88,415,"no","no",0,192,91,127.6,127,155.6,125,7.5,5,1,"False",2.10989010989011,1.00472440944882,1.2448,1.5
69,408,"no","no",0,185.3,91,219.1,88,243.6,107,5.5,5,0,"False",2.03626373626374,2.48977272727273,2.27663551401869,1.1
132,415,"no","yes",31,174.5,101,245.6,105,172.8,76,10.3,9,1,"False",1.72772277227723,2.33904761904762,2.27368421052632,1.14444444444444
139,415,"no","no",0,192.8,104,234.4,96,203.2,101,13,3,3,"False",1.85384615384615,2.44166666666667,2.01188118811881,4.33333333333333
119,510,"no","no",0,81.9,75,253.8,114,213.1,125,8.9,1,2,"True",1.092,2.22631578947368,1.7048,8.9
113,415,"no","no",0,272.1,111,268.5,118,213.8,105,8.5,10,1,"True",2.45135135135135,2.27542372881356,2.03619047619048,0.85
185,415,"yes","yes",30,154.1,114,118.7,106,258.4,105,12.9,3,2,"False",1.35175438596491,1.11981132075472,2.46095238095238,4.3
114,415,"no","no",0,84.7,118,249.9,86,193.4,95,14.5,8,1,"False",0.717796610169492,2.90581395348837,2.03578947368421,1.8125
127,415,"yes","no",0,143.2,60,179.5,159,171.8,122,6.2,4,4,"True",2.38666666666667,1.12893081761006,1.40819672131148,1.55
70,415,"no","no",0,213.4,86,204.7,77,256.6,101,5.7,4,1,"False",2.48139534883721,2.65844155844156,2.54059405940594,1.425
139,415,"no","yes",20,214.6,101,235.1,132,162.8,132,14.8,12,0,"False",2.12475247524752,1.78106060606061,1.23333333333333,1.23333333333333
77,510,"no","no",0,233.8,104,266.5,94,212.7,104,7.6,3,2,"False",2.24807692307692,2.83510638297872,2.04519230769231,2.53333333333333
39,510,"no","no",0,185,113,106.5,125,167.3,78,12,2,0,"False",1.63716814159292,0.852,2.14487179487179,6
163,415,"no","yes",30,195.2,123,126.4,115,221,90,9,5,5,"True",1.5869918699187,1.09913043478261,2.45555555555556,1.8
54,415,"no","no",0,230.2,89,148.7,110,255.6,139,8.1,3,4,"False",2.58651685393258,1.35181818181818,1.83884892086331,2.7
166,415,"no","yes",26,152.1,114,89.3,67,194.6,111,7.5,6,0,"False",1.33421052631579,1.33283582089552,1.75315315315315,1.25
76,415,"no","no",0,204.2,100,292.6,139,244.3,105,10.5,2,0,"False",2.042,2.10503597122302,2.32666666666667,5.25
71,415,"yes","no",0,178.2,113,167.8,94,182.1,111,13.6,3,3,"True",1.57699115044248,1.78510638297872,1.64054054054054,4.53333333333333
174,415,"no","no",0,72.2,80,173.4,81,130.1,121,11,5,2,"False",0.9025,2.14074074074074,1.07520661157025,2.2
52,408,"yes","no",0,144.5,60,296.5,129,194.3,117,12.4,3,1,"False",2.40833333333333,2.2984496124031,1.66068376068376,4.13333333333333
64,510,"no","no",0,154,67,225.8,118,265.3,86,3.5,3,1,"False",2.29850746268657,1.9135593220339,3.08488372093023,1.16666666666667
75,415,"no","no",0,184.8,126,198.6,103,103,90,8.3,3,1,"False",1.46666666666667,1.92815533980583,1.14444444444444,2.76666666666667
100,510,"no","yes",21,86.1,95,189.9,126,201.3,113,11.7,4,0,"False",0.906315789473684,1.50714285714286,1.78141592920354,2.925
125,415,"no","no",0,233.3,65,209.8,93,210.6,109,9.1,4,1,"False",3.58923076923077,2.25591397849462,1.93211009174312,2.275
85,408,"no","yes",33,207.9,95,233.5,88,221.3,92,13.5,3,1,"False",2.18842105263158,2.65340909090909,2.4054347826087,4.5
169,415,"yes","no",0,57.1,98,199.7,78,274.7,103,6.5,6,3,"False",0.58265306122449,2.56025641025641,2.66699029126214,1.08333333333333
136,415,"yes","yes",33,203.9,106,187.6,99,101.7,107,10.5,6,3,"False",1.92358490566038,1.89494949494949,0.950467289719626,1.75
69,510,"no","yes",27,268.8,78,246.6,89,271.9,102,16.4,3,0,"False",3.44615384615385,2.77078651685393,2.6656862745098,5.46666666666667
4,510,"yes","no",0,145.3,89,303.8,93,206.1,82,8.9,4,0,"False",1.63258426966292,3.26666666666667,2.51341463414634,2.225
95,415,"no","no",0,167.6,96,176,89,250.9,113,13.4,6,2,"False",1.74583333333333,1.97752808988764,2.22035398230088,2.23333333333333
80,510,"no","no",0,101.1,121,263.2,110,137.7,74,7.3,5,0,"False",0.835537190082645,2.39272727272727,1.86081081081081,1.46
113,510,"no","yes",39,209.8,77,164.1,90,159.7,100,9,4,1,"False",2.72467532467532,1.82333333333333,1.597,2.25
59,510,"no","no",0,155.2,79,235.3,123,169.4,80,8.7,4,1,"False",1.96455696202532,1.9130081300813,2.1175,2.175
197,415,"yes","no",0,127.3,80,222.3,115,173.9,95,13.7,5,5,"True",1.59125,1.93304347826087,1.83052631578947,2.74
78,415,"yes","yes",20,252.8,102,217.6,105,107.3,93,11.2,3,0,"False",2.47843137254902,2.07238095238095,1.15376344086022,3.73333333333333
171,510,"no","no",0,221.5,103,109.5,58,134.6,115,11.6,4,1,"False",2.1504854368932,1.88793103448276,1.1704347826087,2.9
152,415,"no","no",0,206.3,98,292.8,82,43.7,121,10.6,4,1,"False",2.10510204081633,3.57073170731707,0.361157024793388,2.65
136,408,"no","no",0,142.3,79,158,113,177.5,75,6,11,2,"False",1.80126582278481,1.39823008849558,2.36666666666667,0.545454545454545
130,510,"no","no",0,126.8,101,144.1,105,249.6,117,11.4,8,2,"False",1.25544554455446,1.37238095238095,2.13333333333333,1.425
150,415,"no","yes",24,195.7,108,208.8,110,177,84,11.7,2,2,"False",1.81203703703704,1.89818181818182,2.10714285714286,5.85
141,408,"no","no",0,51.9,108,162,83,223.5,115,10.1,3,3,"False",0.480555555555556,1.95180722891566,1.94347826086957,3.36666666666667
130,415,"no","no",0,119.4,99,226.3,97,202.7,111,11.3,7,0,"False",1.20606060606061,2.33298969072165,1.82612612612613,1.61428571428571
114,408,"no","no",0,203.8,85,87.8,110,166.2,122,11.7,4,1,"False",2.39764705882353,0.798181818181818,1.36229508196721,2.925
36,415,"no","yes",16,149.4,111,131.8,113,132.7,87,6.7,2,0,"False",1.34594594594595,1.16637168141593,1.52528735632184,3.35
139,510,"no","yes",23,157.6,129,247,96,259.2,112,13.7,2,0,"False",1.22170542635659,2.57291666666667,2.31428571428571,6.85
67,415,"no","no",0,166.6,102,226.3,110,147.2,121,9.1,6,3,"False",1.63333333333333,2.05727272727273,1.21652892561983,1.51666666666667
141,510,"no","yes",36,187.5,99,241.4,116,229.5,105,10.5,5,3,"False",1.89393939393939,2.08103448275862,2.18571428571429,2.1
120,415,"no","yes",29,244.3,140,322.3,89,166.8,83,10.6,6,0,"False",1.745,3.62134831460674,2.00963855421687,1.76666666666667
73,415,"yes","yes",34,252.9,103,220.1,79,144.9,65,11.4,3,0,"False",2.45533980582524,2.78607594936709,2.22923076923077,3.8
178,408,"yes","no",0,124.5,134,141.2,78,268.2,113,11.4,2,2,"True",0.92910447761194,1.81025641025641,2.37345132743363,5.7
124,415,"no","no",0,251.5,85,214.2,98,186.1,71,11.1,6,3,"False",2.95882352941176,2.18571428571429,2.62112676056338,1.85
131,415,"no","no",0,143.1,114,138.1,119,199.4,100,8.9,3,3,"False",1.25526315789474,1.16050420168067,1.994,2.96666666666667
80,408,"no","yes",22,182.8,142,229.3,111,313.8,85,11.3,2,1,"False",1.28732394366197,2.06576576576577,3.69176470588235,5.65
195,415,"no","no",0,63.2,108,220.2,88,184,99,5.1,3,0,"False",0.585185185185185,2.50227272727273,1.85858585858586,1.7
136,415,"no","no",0,92.4,109,219,115,212.6,80,12.9,4,2,"False",0.847706422018349,1.90434782608696,2.6575,3.225
63,510,"no","no",0,185.3,87,225.3,87,194.3,93,11.7,3,0,"False",2.12988505747126,2.58965517241379,2.08924731182796,3.9
101,415,"yes","no",0,156.4,116,130.4,114,207.3,109,7.3,5,1,"False",1.34827586206897,1.14385964912281,1.90183486238532,1.46
117,408,"no","no",0,119,82,187.5,108,189.3,97,11.5,3,1,"False",1.45121951219512,1.73611111111111,1.95154639175258,3.83333333333333
25,415,"no","no",0,114.4,114,201.1,97,238.4,121,11.6,4,3,"False",1.00350877192982,2.07319587628866,1.9702479338843,2.9
17,415,"no","no",0,161.5,123,214.2,81,315,106,8.6,5,1,"False",1.3130081300813,2.64444444444444,2.97169811320755,1.72
123,408,"no","no",0,159.5,77,303.8,92,226.9,120,12,4,0,"False",2.07142857142857,3.30217391304348,1.89083333333333,3
137,510,"no","no",0,109.8,120,230.5,86,255.8,103,11.9,6,1,"False",0.915,2.68023255813953,2.48349514563107,1.98333333333333
85,510,"no","no",0,212.3,107,228.4,103,163.3,116,7.7,3,0,"False",1.98411214953271,2.21747572815534,1.40775862068966,2.56666666666667
18,408,"no","no",0,197,97,203.7,107,202,105,8.7,3,3,"False",2.03092783505155,1.90373831775701,1.92380952380952,2.9
80,510,"no","no",0,149.8,123,276.3,75,241.4,75,10.9,7,2,"False",1.21788617886179,3.684,3.21866666666667,1.55714285714286
131,510,"no","no",0,256.6,96,225.2,113,190.2,91,11.1,3,1,"True",2.67291666666667,1.9929203539823,2.09010989010989,3.7
107,415,"no","no",0,241.9,102,126.9,117,185.6,92,11.7,6,0,"False",2.37156862745098,1.08461538461538,2.01739130434783,1.95
117,510,"no","yes",25,216,140,224.1,69,267.9,112,11.8,4,0,"False",1.54285714285714,3.24782608695652,2.39196428571429,2.95
107,408,"no","no",0,90.7,90,207.5,109,169.4,96,5.6,5,2,"False",1.00777777777778,1.90366972477064,1.76458333333333,1.12
36,408,"no","no",0,177.9,129,224.6,87,306.3,102,10.8,6,2,"False",1.37906976744186,2.5816091954023,3.00294117647059,1.8
96,415,"no","no",0,183.9,88,109.2,86,190.2,78,16.6,7,2,"False",2.08977272727273,1.26976744186047,2.43846153846154,2.37142857142857
57,415,"no","no",0,189.3,157,174.9,70,221.9,117,11.2,5,3,"False",1.20573248407643,2.49857142857143,1.8965811965812,2.24
112,415,"no","no",0,115.8,108,243.3,111,184.6,78,13.1,5,1,"False",1.07222222222222,2.19189189189189,2.36666666666667,2.62
93,415,"no","no",0,271.1,101,237.4,133,145.4,103,8.4,6,1,"True",2.68415841584158,1.78496240601504,1.41165048543689,1.4
136,510,"no","yes",19,174,96,217.2,126,220.3,97,11.4,3,1,"False",1.8125,1.72380952380952,2.27113402061856,3.8
57,415,"no","no",0,221.1,101,236.7,65,252.3,137,9.5,1,0,"False",2.18910891089109,3.64153846153846,1.84160583941606,9.5
107,415,"no","no",0,230.4,65,257.4,80,107.3,88,8.5,3,1,"False",3.54461538461538,3.2175,1.21931818181818,2.83333333333333
96,408,"no","no",0,170.5,86,277.5,88,162.5,117,12.2,6,1,"False",1.98255813953488,3.15340909090909,1.38888888888889,2.03333333333333
97,415,"no","no",0,259.6,138,233.9,91,140.6,119,13,4,1,"False",1.88115942028986,2.57032967032967,1.18151260504202,3.25
27,510,"no","no",0,193.8,102,118.9,104,135.9,124,9.2,3,0,"False",1.9,1.14326923076923,1.09596774193548,3.06666666666667
97,510,"no","no",0,120.8,96,169.8,101,194.1,63,11.9,3,4,"True",1.25833333333333,1.68118811881188,3.08095238095238,3.96666666666667
42,510,"no","no",0,139.4,109,223.8,121,244.9,105,4.6,3,1,"False",1.27889908256881,1.8495867768595,2.33238095238095,1.53333333333333
96,415,"yes","no",0,200.6,117,289.5,120,98.3,95,11.2,5,2,"False",1.71452991452991,2.4125,1.03473684210526,2.24
115,510,"no","no",0,99.7,107,145.1,96,149.4,99,14.1,4,2,"False",0.93177570093458,1.51145833333333,1.50909090909091,3.525
151,408,"no","yes",27,166.4,112,234.3,116,161.1,95,5.5,2,0,"False",1.48571428571429,2.0198275862069,1.69578947368421,2.75
125,415,"no","no",0,126.7,113,155.5,131,206.2,112,14.4,7,2,"False",1.1212389380531,1.18702290076336,1.84107142857143,2.05714285714286
55,408,"no","yes",25,165.6,123,136.1,95,175.7,90,11,2,3,"False",1.34634146341463,1.43263157894737,1.95222222222222,5.5
140,510,"no","yes",28,157.1,77,172.4,97,184.5,94,11.1,9,1,"False",2.04025974025974,1.77731958762887,1.96276595744681,1.23333333333333
88,415,"no","no",0,166.7,61,179.3,88,242.7,131,6.8,7,4,"True",2.7327868852459,2.0375,1.85267175572519,0.971428571428571
